# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-01-23 13:35:30 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11023340 LOS PENASQUITOS C NR POWAY CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11023340
#            TS   parameter     statistic     Description
#          7755       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	7755_00060_00003	7755_00060_00003_cd
USGS	11023340	1991-10-21	1.20	A
USGS	11023340	1991-10-22	1.20	A
USGS	11023340	1991-10-23	1.20	A
USGS	11023340	1991-10-24	3.80	A
USGS	11023340	1991-10-25	2.00	A
USGS	11023340	1991-10-26	1.60	A
USGS	11023340	1991-10-27	53.0	A
USGS	11023340	1991-10-28	3.50	A
USGS	11023340	1991-10-29	2.10	A
USGS	11023340	1991-10-30	2.10	A
USGS	11023340	1991-10-31	1.60	A
USGS	11023340	1991-11-01	1.40	A
USGS	11023340	1991-11-02	1.20	A
USGS	11023340	1991-11-03	1.20	A
USGS	11023340	1991-11-04	1.10	A
USGS	11023340	1991-11-05	1.10	A
USGS	11023340	1991-11-06	1.00	A
USGS	11023340	1991-11-07	0.96	A
USGS	11023340	1991-11-08	1.10	A
USGS	11023340	1991-11-09	1.60	A
USGS	11023340	1991-11-10	2.20	A
USGS	11023340	1991-11-11	1.90	A
USGS	11023340	1991-11-12	1.60	A
USGS	11023340	1991-11-13	1.20	A
USGS	11023340	1991-11-14	1.20	A
USGS	11023340	1991-11-15	1.60	A
USGS	11023340	1991-11-16	1.30	A
USGS	11023340	1991-11-17	1.10	A
USGS	11023340	1991-11-18	1.30	A
USGS	11023340	1991-11-19	1.30	A
USGS	11023340	1991-11-20	1.10	A
USGS	11023340	1991-11-21	1.00	A
USGS	11023340	1991-11-22	1.10	A
USGS	11023340	1991-11-23	1.00	A
USGS	11023340	1991-11-24	0.96	A
USGS	11023340	1991-11-25	1.10	A
USGS	11023340	1991-11-26	1.10	A
USGS	11023340	1991-11-27	1.00	A
USGS	11023340	1991-11-28	1.10	A
USGS	11023340	1991-11-29	1.60	A
USGS	11023340	1991-11-30	12.0	A
USGS	11023340	1991-12-01	1.90	A
USGS	11023340	1991-12-02	1.40	A
USGS	11023340	1991-12-03	1.30	A
USGS	11023340	1991-12-04	1.30	A
USGS	11023340	1991-12-05	1.30	A
USGS	11023340	1991-12-06	1.30	A
USGS	11023340	1991-12-07	1.30	A
USGS	11023340	1991-12-08	2.30	A
USGS	11023340	1991-12-09	7.40	A
USGS	11023340	1991-12-10	6.50	A
USGS	11023340	1991-12-11	4.10	A
USGS	11023340	1991-12-12	2.30	A
USGS	11023340	1991-12-13	1.40	A
USGS	11023340	1991-12-14	1.30	A
USGS	11023340	1991-12-15	1.30	A
USGS	11023340	1991-12-16	1.40	A
USGS	11023340	1991-12-17	5.90	A
USGS	11023340	1991-12-18	37.0	A
USGS	11023340	1991-12-19	18.0	A
USGS	11023340	1991-12-20	4.20	A
USGS	11023340	1991-12-21	2.00	A
USGS	11023340	1991-12-22	1.70	A
USGS	11023340	1991-12-23	1.70	A
USGS	11023340	1991-12-24	1.50	A
USGS	11023340	1991-12-25	1.30	A
USGS	11023340	1991-12-26	1.70	A
USGS	11023340	1991-12-27	1.50	A
USGS	11023340	1991-12-28	34.0	A
USGS	11023340	1991-12-29	71.0	A
USGS	11023340	1991-12-30	72.0	A
USGS	11023340	1991-12-31	6.30	A
USGS	11023340	1992-01-01	2.50	A
USGS	11023340	1992-01-02	2.40	A
USGS	11023340	1992-01-03	12.0	A
USGS	11023340	1992-01-04	11.0	A
USGS	11023340	1992-01-05	294	A
USGS	11023340	1992-01-06	232	A
USGS	11023340	1992-01-07	95.0	A
USGS	11023340	1992-01-08	91.0	A
USGS	11023340	1992-01-09	12.0	A
USGS	11023340	1992-01-10	7.00	A
USGS	11023340	1992-01-11	4.60	A
USGS	11023340	1992-01-12	3.90	A
USGS	11023340	1992-01-13	3.40	A
USGS	11023340	1992-01-14	3.00	A
USGS	11023340	1992-01-15	2.70	A
USGS	11023340	1992-01-16	2.60	A
USGS	11023340	1992-01-17	2.30	A
USGS	11023340	1992-01-18	2.40	A
USGS	11023340	1992-01-19	2.40	A
USGS	11023340	1992-01-20	2.90	A
USGS	11023340	1992-01-21	3.50	A
USGS	11023340	1992-01-22	2.60	A
USGS	11023340	1992-01-23	2.40	A
USGS	11023340	1992-01-24	2.00	A
USGS	11023340	1992-01-25	1.90	A
USGS	11023340	1992-01-26	2.00	A
USGS	11023340	1992-01-27	2.80	A
USGS	11023340	1992-01-28	2.70	A
USGS	11023340	1992-01-29	2.30	A
USGS	11023340	1992-01-30	1.90	A
USGS	11023340	1992-01-31	1.80	A
USGS	11023340	1992-02-01	1.90	A
USGS	11023340	1992-02-02	1.80	A
USGS	11023340	1992-02-03	1.80	A
USGS	11023340	1992-02-04	1.80	A
USGS	11023340	1992-02-05	1.90	A
USGS	11023340	1992-02-06	170	A
USGS	11023340	1992-02-07	157	A
USGS	11023340	1992-02-08	8.60	A
USGS	11023340	1992-02-09	4.80	A
USGS	11023340	1992-02-10	44.0	A
USGS	11023340	1992-02-11	6.60	A
USGS	11023340	1992-02-12	187	A
USGS	11023340	1992-02-13	305	A
USGS	11023340	1992-02-14	47.0	A
USGS	11023340	1992-02-15	461	A
USGS	11023340	1992-02-16	137	A
USGS	11023340	1992-02-17	46.0	A
USGS	11023340	1992-02-18	28.0	A
USGS	11023340	1992-02-19	20.0	A
USGS	11023340	1992-02-20	16.0	A
USGS	11023340	1992-02-21	13.0	A
USGS	11023340	1992-02-22	13.0	A
USGS	11023340	1992-02-23	8.40	A
USGS	11023340	1992-02-24	7.30	A
USGS	11023340	1992-02-25	5.90	A
USGS	11023340	1992-02-26	5.20	A
USGS	11023340	1992-02-27	4.70	A
USGS	11023340	1992-02-28	4.30	A
USGS	11023340	1992-02-29	5.10	A
USGS	11023340	1992-03-01	5.10	A
USGS	11023340	1992-03-02	217	A
USGS	11023340	1992-03-03	95.0	A
USGS	11023340	1992-03-04	21.0	A
USGS	11023340	1992-03-05	14.0	A
USGS	11023340	1992-03-06	12.0	A
USGS	11023340	1992-03-07	18.0	A
USGS	11023340	1992-03-08	20.0	A
USGS	11023340	1992-03-09	13.0	A
USGS	11023340	1992-03-10	9.00	A
USGS	11023340	1992-03-11	6.70	A
USGS	11023340	1992-03-12	6.00	A
USGS	11023340	1992-03-13	5.50	A
USGS	11023340	1992-03-14	5.10	A
USGS	11023340	1992-03-15	4.80	A
USGS	11023340	1992-03-16	4.70	A
USGS	11023340	1992-03-17	4.80	A
USGS	11023340	1992-03-18	4.40	A
USGS	11023340	1992-03-19	5.40	A
USGS	11023340	1992-03-20	58.0	A
USGS	11023340	1992-03-21	147	A
USGS	11023340	1992-03-22	23.0	A
USGS	11023340	1992-03-23	99.0	A
USGS	11023340	1992-03-24	28.0	A
USGS	11023340	1992-03-25	21.0	A
USGS	11023340	1992-03-26	58.0	A
USGS	11023340	1992-03-27	56.0	A
USGS	11023340	1992-03-28	27.0	A
USGS	11023340	1992-03-29	17.0	A
USGS	11023340	1992-03-30	15.0	A
USGS	11023340	1992-03-31	49.0	A
USGS	11023340	1992-04-01	54.0	A
USGS	11023340	1992-04-02	30.0	A
USGS	11023340	1992-04-03	15.0	A
USGS	11023340	1992-04-04	12.0	A
USGS	11023340	1992-04-05	12.0	A
USGS	11023340	1992-04-06	11.0	A
USGS	11023340	1992-04-07	9.80	A
USGS	11023340	1992-04-08	11.0	A
USGS	11023340	1992-04-09	9.40	A
USGS	11023340	1992-04-10	6.70	A
USGS	11023340	1992-04-11	11.0	A
USGS	11023340	1992-04-12	6.60	A
USGS	11023340	1992-04-13	5.90	A
USGS	11023340	1992-04-14	5.90	A
USGS	11023340	1992-04-15	5.30	A
USGS	11023340	1992-04-16	5.30	A
USGS	11023340	1992-04-17	4.90	A
USGS	11023340	1992-04-18	4.90	A
USGS	11023340	1992-04-19	4.60	A
USGS	11023340	1992-04-20	4.20	A
USGS	11023340	1992-04-21	4.00	A
USGS	11023340	1992-04-22	4.20	A
USGS	11023340	1992-04-23	4.10	A
USGS	11023340	1992-04-24	3.90	A
USGS	11023340	1992-04-25	3.80	A
USGS	11023340	1992-04-26	3.40	A
USGS	11023340	1992-04-27	3.10	A
USGS	11023340	1992-04-28	3.00	A
USGS	11023340	1992-04-29	3.00	A
USGS	11023340	1992-04-30	2.90	A
USGS	11023340	1992-05-01	2.60	A
USGS	11023340	1992-05-02	2.60	A
USGS	11023340	1992-05-03	2.40	A
USGS	11023340	1992-05-04	2.40	A
USGS	11023340	1992-05-05	2.40	A:e
USGS	11023340	1992-05-06	2.30	A:e
USGS	11023340	1992-05-07	2.10	A
USGS	11023340	1992-05-08	2.00	A
USGS	11023340	1992-05-09	2.00	A
USGS	11023340	1992-05-10	1.80	A
USGS	11023340	1992-05-11	1.70	A
USGS	11023340	1992-05-12	1.60	A
USGS	11023340	1992-05-13	1.40	A
USGS	11023340	1992-05-14	1.40	A
USGS	11023340	1992-05-15	1.30	A
USGS	11023340	1992-05-16	1.30	A
USGS	11023340	1992-05-17	1.10	A
USGS	11023340	1992-05-18	1.40	A
USGS	11023340	1992-05-19	1.20	A
USGS	11023340	1992-05-20	1.20	A
USGS	11023340	1992-05-21	1.10	A
USGS	11023340	1992-05-22	3.70	A
USGS	11023340	1992-05-23	12.0	A
USGS	11023340	1992-05-24	2.50	A
USGS	11023340	1992-05-25	2.20	A
USGS	11023340	1992-05-26	2.00	A
USGS	11023340	1992-05-27	2.00	A
USGS	11023340	1992-05-28	1.90	A
USGS	11023340	1992-05-29	2.00	A
USGS	11023340	1992-05-30	2.10	A
USGS	11023340	1992-05-31	2.00	A
USGS	11023340	1992-06-01	1.90	A
USGS	11023340	1992-06-02	2.00	A
USGS	11023340	1992-06-03	1.90	A
USGS	11023340	1992-06-04	2.00	A
USGS	11023340	1992-06-05	2.00	A
USGS	11023340	1992-06-06	2.00	A
USGS	11023340	1992-06-07	2.00	A
USGS	11023340	1992-06-08	1.80	A
USGS	11023340	1992-06-09	1.80	A
USGS	11023340	1992-06-10	1.80	A
USGS	11023340	1992-06-11	2.10	A
USGS	11023340	1992-06-12	1.90	A
USGS	11023340	1992-06-13	1.70	A
USGS	11023340	1992-06-14	1.70	A
USGS	11023340	1992-06-15	1.70	A
USGS	11023340	1992-06-16	1.70	A
USGS	11023340	1992-06-17	1.70	A
USGS	11023340	1992-06-18	1.70	A
USGS	11023340	1992-06-19	1.60	A
USGS	11023340	1992-06-20	1.60	A
USGS	11023340	1992-06-21	1.60	A
USGS	11023340	1992-06-22	1.60	A
USGS	11023340	1992-06-23	1.70	A
USGS	11023340	1992-06-24	1.50	A
USGS	11023340	1992-06-25	1.40	A
USGS	11023340	1992-06-26	1.40	A
USGS	11023340	1992-06-27	1.50	A
USGS	11023340	1992-06-28	1.50	A
USGS	11023340	1992-06-29	1.50	A
USGS	11023340	1992-06-30	1.50	A
USGS	11023340	1992-07-01	1.50	A
USGS	11023340	1992-07-02	1.40	A
USGS	11023340	1992-07-03	1.50	A
USGS	11023340	1992-07-04	1.70	A
USGS	11023340	1992-07-05	1.60	A
USGS	11023340	1992-07-06	1.50	A
USGS	11023340	1992-07-07	1.60	A
USGS	11023340	1992-07-08	1.80	A
USGS	11023340	1992-07-09	1.70	A
USGS	11023340	1992-07-10	1.60	A
USGS	11023340	1992-07-11	1.60	A
USGS	11023340	1992-07-12	1.70	A
USGS	11023340	1992-07-13	1.70	A
USGS	11023340	1992-07-14	1.60	A
USGS	11023340	1992-07-15	1.50	A
USGS	11023340	1992-07-16	1.50	A
USGS	11023340	1992-07-17	1.50	A
USGS	11023340	1992-07-18	1.30	A
USGS	11023340	1992-07-19	1.30	A
USGS	11023340	1992-07-20	1.30	A
USGS	11023340	1992-07-21	1.40	A
USGS	11023340	1992-07-22	1.60	A
USGS	11023340	1992-07-23	1.30	A
USGS	11023340	1992-07-24	1.30	A
USGS	11023340	1992-07-25	1.30	A
USGS	11023340	1992-07-26	1.20	A
USGS	11023340	1992-07-27	1.20	A
USGS	11023340	1992-07-28	1.30	A
USGS	11023340	1992-07-29	1.40	A
USGS	11023340	1992-07-30	1.30	A
USGS	11023340	1992-07-31	1.40	A
USGS	11023340	1992-08-01	1.30	A
USGS	11023340	1992-08-02	1.20	A
USGS	11023340	1992-08-03	1.10	A
USGS	11023340	1992-08-04	1.10	A
USGS	11023340	1992-08-05	1.10	A
USGS	11023340	1992-08-06	1.10	A
USGS	11023340	1992-08-07	1.20	A
USGS	11023340	1992-08-08	1.20	A
USGS	11023340	1992-08-09	1.20	A
USGS	11023340	1992-08-10	1.10	A
USGS	11023340	1992-08-11	1.20	A
USGS	11023340	1992-08-12	1.20	A
USGS	11023340	1992-08-13	1.30	A
USGS	11023340	1992-08-14	2.20	A
USGS	11023340	1992-08-15	1.40	A
USGS	11023340	1992-08-16	1.20	A
USGS	11023340	1992-08-17	0.93	A
USGS	11023340	1992-08-18	0.91	A
USGS	11023340	1992-08-19	0.99	A
USGS	11023340	1992-08-20	1.00	A
USGS	11023340	1992-08-21	1.10	A
USGS	11023340	1992-08-22	1.10	A
USGS	11023340	1992-08-23	1.10	A
USGS	11023340	1992-08-24	1.10	A
USGS	11023340	1992-08-25	1.20	A
USGS	11023340	1992-08-26	1.20	A
USGS	11023340	1992-08-27	1.10	A
USGS	11023340	1992-08-28	1.10	A
USGS	11023340	1992-08-29	1.10	A
USGS	11023340	1992-08-30	1.30	A
USGS	11023340	1992-08-31	1.20	A
USGS	11023340	1992-09-01	1.20	A
USGS	11023340	1992-09-02	1.30	A
USGS	11023340	1992-09-03	1.40	A
USGS	11023340	1992-09-04	1.30	A
USGS	11023340	1992-09-05	1.40	A
USGS	11023340	1992-09-06	1.40	A
USGS	11023340	1992-09-07	1.40	A
USGS	11023340	1992-09-08	1.40	A
USGS	11023340	1992-09-09	1.40	A
USGS	11023340	1992-09-10	1.40	A
USGS	11023340	1992-09-11	1.50	A
USGS	11023340	1992-09-12	1.40	A
USGS	11023340	1992-09-13	1.40	A
USGS	11023340	1992-09-14	1.40	A
USGS	11023340	1992-09-15	1.30	A
USGS	11023340	1992-09-16	1.20	A
USGS	11023340	1992-09-17	1.20	A
USGS	11023340	1992-09-18	2.30	A
USGS	11023340	1992-09-19	1.30	A
USGS	11023340	1992-09-20	1.20	A
USGS	11023340	1992-09-21	1.30	A
USGS	11023340	1992-09-22	1.30	A
USGS	11023340	1992-09-23	1.20	A
USGS	11023340	1992-09-24	1.10	A
USGS	11023340	1992-09-25	1.10	A
USGS	11023340	1992-09-26	1.20	A
USGS	11023340	1992-09-27	1.20	A
USGS	11023340	1992-09-28	1.10	A
USGS	11023340	1992-09-29	1.10	A
USGS	11023340	1992-09-30	1.10	A
USGS	11023340	1992-10-01	1.10	A
USGS	11023340	1992-10-02	1.10	A
USGS	11023340	1992-10-03	1.30	A
USGS	11023340	1992-10-04	1.30	A
USGS	11023340	1992-10-05	1.30	A
USGS	11023340	1992-10-06	1.30	A
USGS	11023340	1992-10-07	1.40	A
USGS	11023340	1992-10-08	1.40	A
USGS	11023340	1992-10-09	1.40	A
USGS	11023340	1992-10-10	1.40	A
USGS	11023340	1992-10-11	1.40	A
USGS	11023340	1992-10-12	1.40	A
USGS	11023340	1992-10-13	1.70	A
USGS	11023340	1992-10-14	2.30	A
USGS	11023340	1992-10-15	2.10	A
USGS	11023340	1992-10-16	1.70	A
USGS	11023340	1992-10-17	1.60	A
USGS	11023340	1992-10-18	1.60	A
USGS	11023340	1992-10-19	1.60	A
USGS	11023340	1992-10-20	1.60	A
USGS	11023340	1992-10-21	1.60	A
USGS	11023340	1992-10-22	1.60	A
USGS	11023340	1992-10-23	7.50	A
USGS	11023340	1992-10-24	12.0	A
USGS	11023340	1992-10-25	2.00	A
USGS	11023340	1992-10-26	1.60	A
USGS	11023340	1992-10-27	1.60	A
USGS	11023340	1992-10-28	1.50	A
USGS	11023340	1992-10-29	4.60	A
USGS	11023340	1992-10-30	9.80	A
USGS	11023340	1992-10-31	23.0	A
USGS	11023340	1992-11-01	2.30	A
USGS	11023340	1992-11-02	3.70	A
USGS	11023340	1992-11-03	1.60	A
USGS	11023340	1992-11-04	1.40	A
USGS	11023340	1992-11-05	1.40	A
USGS	11023340	1992-11-06	1.40	A
USGS	11023340	1992-11-07	1.40	A
USGS	11023340	1992-11-08	1.40	A
USGS	11023340	1992-11-09	1.50	A
USGS	11023340	1992-11-10	1.50	A
USGS	11023340	1992-11-11	1.40	A
USGS	11023340	1992-11-12	1.40	A
USGS	11023340	1992-11-13	1.40	A
USGS	11023340	1992-11-14	1.40	A
USGS	11023340	1992-11-15	1.40	A
USGS	11023340	1992-11-16	1.40	A
USGS	11023340	1992-11-17	1.40	A
USGS	11023340	1992-11-18	1.60	A
USGS	11023340	1992-11-19	1.60	A
USGS	11023340	1992-11-20	1.60	A
USGS	11023340	1992-11-21	1.50	A
USGS	11023340	1992-11-22	1.40	A
USGS	11023340	1992-11-23	3.10	A
USGS	11023340	1992-11-24	1.90	A
USGS	11023340	1992-11-25	1.50	A
USGS	11023340	1992-11-26	1.40	A
USGS	11023340	1992-11-27	1.50	A
USGS	11023340	1992-11-28	1.60	A
USGS	11023340	1992-11-29	1.60	A
USGS	11023340	1992-11-30	1.40	A
USGS	11023340	1992-12-01	1.40	A
USGS	11023340	1992-12-02	1.50	A
USGS	11023340	1992-12-03	1.80	A
USGS	11023340	1992-12-04	25.0	A
USGS	11023340	1992-12-05	19.0	A
USGS	11023340	1992-12-06	2.60	A
USGS	11023340	1992-12-07	185	A
USGS	11023340	1992-12-08	34.0	A
USGS	11023340	1992-12-09	4.40	A
USGS	11023340	1992-12-10	2.80	A
USGS	11023340	1992-12-11	2.30	A
USGS	11023340	1992-12-12	5.80	A
USGS	11023340	1992-12-13	2.60	A
USGS	11023340	1992-12-14	2.00	A
USGS	11023340	1992-12-15	1.80	A
USGS	11023340	1992-12-16	1.80	A
USGS	11023340	1992-12-17	1.70	A
USGS	11023340	1992-12-18	14.0	A
USGS	11023340	1992-12-19	3.10	A
USGS	11023340	1992-12-20	1.90	A
USGS	11023340	1992-12-21	1.70	A
USGS	11023340	1992-12-22	1.70	A
USGS	11023340	1992-12-23	1.70	A
USGS	11023340	1992-12-24	1.70	A
USGS	11023340	1992-12-25	1.70	A
USGS	11023340	1992-12-26	1.70	A
USGS	11023340	1992-12-27	10.0	A
USGS	11023340	1992-12-28	103	A
USGS	11023340	1992-12-29	24.0	A
USGS	11023340	1992-12-30	28.0	A
USGS	11023340	1992-12-31	4.30	A
USGS	11023340	1993-01-01	2.80	A
USGS	11023340	1993-01-02	28.0	A
USGS	11023340	1993-01-03	8.80	A
USGS	11023340	1993-01-04	3.10	A
USGS	11023340	1993-01-05	2.50	A
USGS	11023340	1993-01-06	281	A
USGS	11023340	1993-01-07	1140	A
USGS	11023340	1993-01-08	550	A:e
USGS	11023340	1993-01-09	150	A:e
USGS	11023340	1993-01-10	80.0	A:e
USGS	11023340	1993-01-11	33.0	A
USGS	11023340	1993-01-12	142	A
USGS	11023340	1993-01-13	342	A
USGS	11023340	1993-01-14	500	A:e
USGS	11023340	1993-01-15	430	A:e
USGS	11023340	1993-01-16	1120	A:e
USGS	11023340	1993-01-17	610	A:e
USGS	11023340	1993-01-18	1070	A:e
USGS	11023340	1993-01-19	300	A:e
USGS	11023340	1993-01-20	130	A:e
USGS	11023340	1993-01-21	43.0	A:e
USGS	11023340	1993-01-22	33.0	A:e
USGS	11023340	1993-01-23	26.0	A:e
USGS	11023340	1993-01-24	21.0	A:e
USGS	11023340	1993-01-25	18.0	A:e
USGS	11023340	1993-01-26	16.0	A:e
USGS	11023340	1993-01-27	20.0	A:e
USGS	11023340	1993-01-28	29.0	A:e
USGS	11023340	1993-01-29	23.0	A:e
USGS	11023340	1993-01-30	20.0	A:e
USGS	11023340	1993-01-31	50.0	A:e
USGS	11023340	1993-02-01	31.0	A:e
USGS	11023340	1993-02-02	25.0	A:e
USGS	11023340	1993-02-03	20.0	A:e
USGS	11023340	1993-02-04	18.0	A:e
USGS	11023340	1993-02-05	16.0	A:e
USGS	11023340	1993-02-06	15.0	A:e
USGS	11023340	1993-02-07	20.0	A:e
USGS	11023340	1993-02-08	850	A:e
USGS	11023340	1993-02-09	275	A:e
USGS	11023340	1993-02-10	120	A:e
USGS	11023340	1993-02-11	60.0	A:e
USGS	11023340	1993-02-12	43.0	A
USGS	11023340	1993-02-13	33.0	A
USGS	11023340	1993-02-14	27.0	A
USGS	11023340	1993-02-15	22.0	A
USGS	11023340	1993-02-16	18.0	A
USGS	11023340	1993-02-17	16.0	A
USGS	11023340	1993-02-18	170	A
USGS	11023340	1993-02-19	646	A
USGS	11023340	1993-02-20	446	A
USGS	11023340	1993-02-21	172	A
USGS	11023340	1993-02-22	113	A
USGS	11023340	1993-02-23	114	A
USGS	11023340	1993-02-24	219	A
USGS	11023340	1993-02-25	100	A
USGS	11023340	1993-02-26	88.0	A
USGS	11023340	1993-02-27	93.0	A
USGS	11023340	1993-02-28	80.0	A
USGS	11023340	1993-03-01	53.0	A
USGS	11023340	1993-03-02	47.0	A
USGS	11023340	1993-03-03	42.0	A
USGS	11023340	1993-03-04	38.0	A
USGS	11023340	1993-03-05	34.0	A
USGS	11023340	1993-03-06	30.0	A
USGS	11023340	1993-03-07	27.0	A
USGS	11023340	1993-03-08	26.0	A
USGS	11023340	1993-03-09	23.0	A
USGS	11023340	1993-03-10	22.0	A
USGS	11023340	1993-03-11	23.0	A
USGS	11023340	1993-03-12	23.0	A
USGS	11023340	1993-03-13	17.0	A
USGS	11023340	1993-03-14	16.0	A
USGS	11023340	1993-03-15	16.0	A
USGS	11023340	1993-03-16	16.0	A
USGS	11023340	1993-03-17	14.0	A
USGS	11023340	1993-03-18	14.0	A
USGS	11023340	1993-03-19	14.0	A
USGS	11023340	1993-03-20	13.0	A
USGS	11023340	1993-03-21	14.0	A
USGS	11023340	1993-03-22	13.0	A
USGS	11023340	1993-03-23	13.0	A
USGS	11023340	1993-03-24	12.0	A
USGS	11023340	1993-03-25	13.0	A
USGS	11023340	1993-03-26	114	A
USGS	11023340	1993-03-27	38.0	A
USGS	11023340	1993-03-28	83.0	A
USGS	11023340	1993-03-29	9.10	A
USGS	11023340	1993-03-30	6.70	A
USGS	11023340	1993-03-31	5.80	A
USGS	11023340	1993-04-01	5.50	A
USGS	11023340	1993-04-02	5.40	A
USGS	11023340	1993-04-03	5.00	A
USGS	11023340	1993-04-04	4.70	A
USGS	11023340	1993-04-05	5.10	A
USGS	11023340	1993-04-06	5.20	A
USGS	11023340	1993-04-07	4.90	A
USGS	11023340	1993-04-08	5.00	A
USGS	11023340	1993-04-09	4.90	A
USGS	11023340	1993-04-10	4.90	A
USGS	11023340	1993-04-11	5.00	A
USGS	11023340	1993-04-12	5.30	A
USGS	11023340	1993-04-13	5.40	A
USGS	11023340	1993-04-14	5.00	A
USGS	11023340	1993-04-15	5.10	A
USGS	11023340	1993-04-16	5.30	A
USGS	11023340	1993-04-17	5.60	A
USGS	11023340	1993-04-18	5.30	A
USGS	11023340	1993-04-19	5.40	A
USGS	11023340	1993-04-20	5.30	A
USGS	11023340	1993-04-21	5.00	A
USGS	11023340	1993-04-22	4.90	A
USGS	11023340	1993-04-23	5.20	A
USGS	11023340	1993-04-24	5.40	A
USGS	11023340	1993-04-25	5.40	A
USGS	11023340	1993-04-26	5.70	A
USGS	11023340	1993-04-27	5.60	A
USGS	11023340	1993-04-28	5.90	A
USGS	11023340	1993-04-29	6.20	A
USGS	11023340	1993-04-30	6.70	A
USGS	11023340	1993-05-01	6.10	A
USGS	11023340	1993-05-02	5.70	A
USGS	11023340	1993-05-03	5.60	A
USGS	11023340	1993-05-04	5.50	A
USGS	11023340	1993-05-05	5.10	A
USGS	11023340	1993-05-06	4.40	A
USGS	11023340	1993-05-07	4.20	A
USGS	11023340	1993-05-08	4.00	A
USGS	11023340	1993-05-09	3.50	A
USGS	11023340	1993-05-10	3.20	A
USGS	11023340	1993-05-11	3.00	A
USGS	11023340	1993-05-12	2.60	A
USGS	11023340	1993-05-13	3.00	A
USGS	11023340	1993-05-14	2.70	A
USGS	11023340	1993-05-15	2.50	A
USGS	11023340	1993-05-16	2.60	A
USGS	11023340	1993-05-17	2.60	A
USGS	11023340	1993-05-18	2.60	A
USGS	11023340	1993-05-19	2.50	A
USGS	11023340	1993-05-20	2.40	A
USGS	11023340	1993-05-21	2.40	A
USGS	11023340	1993-05-22	2.40	A
USGS	11023340	1993-05-23	2.50	A
USGS	11023340	1993-05-24	2.50	A
USGS	11023340	1993-05-25	2.60	A
USGS	11023340	1993-05-26	2.30	A
USGS	11023340	1993-05-27	2.20	A
USGS	11023340	1993-05-28	2.30	A
USGS	11023340	1993-05-29	2.20	A
USGS	11023340	1993-05-30	2.10	A
USGS	11023340	1993-05-31	2.00	A
USGS	11023340	1993-06-01	2.10	A
USGS	11023340	1993-06-02	2.00	A
USGS	11023340	1993-06-03	2.10	A
USGS	11023340	1993-06-04	2.00	A
USGS	11023340	1993-06-05	51.0	A
USGS	11023340	1993-06-06	24.0	A
USGS	11023340	1993-06-07	3.80	A
USGS	11023340	1993-06-08	2.80	A
USGS	11023340	1993-06-09	2.60	A
USGS	11023340	1993-06-10	2.30	A
USGS	11023340	1993-06-11	2.20	A
USGS	11023340	1993-06-12	2.10	A
USGS	11023340	1993-06-13	2.10	A
USGS	11023340	1993-06-14	2.10	A
USGS	11023340	1993-06-15	2.00	A
USGS	11023340	1993-06-16	2.10	A
USGS	11023340	1993-06-17	2.00	A
USGS	11023340	1993-06-18	2.30	A
USGS	11023340	1993-06-19	2.50	A
USGS	11023340	1993-06-20	2.40	A
USGS	11023340	1993-06-21	2.20	A
USGS	11023340	1993-06-22	2.10	A
USGS	11023340	1993-06-23	2.10	A
USGS	11023340	1993-06-24	2.20	A
USGS	11023340	1993-06-25	2.20	A
USGS	11023340	1993-06-26	2.20	A
USGS	11023340	1993-06-27	2.30	A
USGS	11023340	1993-06-28	2.50	A
USGS	11023340	1993-06-29	2.50	A
USGS	11023340	1993-06-30	2.10	A
USGS	11023340	1993-07-01	2.10	A
USGS	11023340	1993-07-02	2.30	A
USGS	11023340	1993-07-03	2.30	A
USGS	11023340	1993-07-04	2.30	A
USGS	11023340	1993-07-05	2.30	A
USGS	11023340	1993-07-06	2.40	A
USGS	11023340	1993-07-07	2.90	A
USGS	11023340	1993-07-08	2.30	A
USGS	11023340	1993-07-09	2.10	A
USGS	11023340	1993-07-10	2.10	A
USGS	11023340	1993-07-11	2.00	A
USGS	11023340	1993-07-12	2.10	A
USGS	11023340	1993-07-13	2.10	A
USGS	11023340	1993-07-14	1.90	A
USGS	11023340	1993-07-15	1.80	A
USGS	11023340	1993-07-16	2.00	A
USGS	11023340	1993-07-17	2.00	A
USGS	11023340	1993-07-18	1.90	A
USGS	11023340	1993-07-19	1.80	A
USGS	11023340	1993-07-20	1.80	A
USGS	11023340	1993-07-21	1.80	A
USGS	11023340	1993-07-22	1.80	A
